rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
1504,Jun,3,Tuesday,Toyota,Urban,Tuesday,Jun,3,Female,Married,61,Policy Holder,Sedan - Liability,Sport,30000 to 39000,14610,2,400,1,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1505,Jun,4,Friday,Pontiac,Urban,Wednesday,Jul,1,Male,Single,30,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,14611,8,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
1506,Jul,4,Monday,Pontiac,Urban,Wednesday,Jul,4,Male,Married,37,Third Party,Sedan - Collision,Sedan,20000 to 29000,14612,15,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
1507,Jul,4,Monday,Pontiac,Urban,Wednesday,Aug,2,Male,Married,37,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14613,4,400,2,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1508,Aug,1,Saturday,Toyota,Urban,Wednesday,Aug,2,Male,Married,29,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14614,10,400,4,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1509,Aug,2,Monday,Toyota,Urban,Tuesday,Aug,2,Male,Single,28,Third Party,Sedan - Collision,Sedan,30000 to 39000,14615,8,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
1510,Aug,3,Tuesday,Mazda,Urban,Monday,Aug,4,Female,Single,39,Policy Holder,Sedan - Liability,Sport,30000 to 39000,14616,12,400,1,more than 30,more than 30,2 to 4,4 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1511,Nov,3,Tuesday,Pontiac,Urban,Thursday,Dec,2,Male,Married,34,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,14617,8,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1996,All Perils,no
1512,Nov,5,Thursday,Honda,Urban,Friday,Dec,1,Male,Married,63,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,14618,8,400,2,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1513,Nov,3,Wednesday,Mazda,Urban,Friday,Nov,3,Male,Married,43,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,14619,1,400,1,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1514,Oct,4,Tuesday,Toyota,Urban,Thursday,Oct,4,Male,Married,58,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14620,11,400,2,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1515,Oct,3,Saturday,Pontiac,Urban,Monday,Oct,3,Male,Married,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14621,11,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
1516,Aug,3,Monday,Mazda,Urban,Thursday,Aug,4,Male,Married,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14622,11,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1517,Aug,1,Sunday,Pontiac,Urban,Wednesday,Aug,4,Male,Married,58,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14623,14,400,4,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
1518,Aug,1,Sunday,Toyota,Urban,Monday,Aug,2,Male,Married,51,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,14624,7,400,3,more than 30,more than 30,none,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1519,Jul,5,Friday,Mazda,Urban,Monday,Aug,2,Male,Married,42,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14625,12,400,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1520,Jul,4,Thursday,Chevrolet,Urban,Monday,Aug,2,Male,Married,35,Policy Holder,Sedan - Liability,Sport,60000 to 69000,14626,14,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
1521,Jul,2,Sunday,Mazda,Rural,Monday,Jul,2,Female,Married,21,Policy Holder,Sedan - Collision,Sedan,more than 69000,14627,8,400,3,more than 30,more than 30,2 to 4,4 years,26 to 30,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1522,Jun,4,Tuesday,Pontiac,Urban,Thursday,Jun,5,Male,Married,37,Third Party,Sedan - Collision,Sedan,20000 to 29000,14628,6,400,3,more than 30,more than 30,1,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
1523,Jun,2,Wednesday,Pontiac,Urban,Wednesday,Jun,2,Male,Single,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14629,6,400,2,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1524,Apr,2,Monday,Honda,Urban,Tuesday,Apr,3,Male,Single,32,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14630,8,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1525,Apr,2,Saturday,Pontiac,Urban,Monday,Apr,2,Male,Single,25,Policy Holder,Sedan - Liability,Sport,30000 to 39000,14631,14,400,1,more than 30,more than 30,2 to 4,5 years,26 to 30,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
1526,Apr,1,Tuesday,Pontiac,Urban,Wednesday,Apr,1,Male,Single,34,Third Party,Sedan - Collision,Sedan,30000 to 39000,14632,9,400,2,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1527,Mar,4,Thursday,Pontiac,Urban,Tuesday,Apr,3,Male,Married,38,Policy Holder,Sedan - All Perils,Sedan,more than 69000,14633,11,700,1,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1528,Jan,3,Wednesday,Pontiac,Urban,Thursday,Jan,4,Male,Single,41,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14634,12,400,1,more than 30,more than 30,none,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
1529,Dec,4,Saturday,Toyota,Rural,Tuesday,Dec,4,Male,Married,43,Policy Holder,Sedan - All Perils,Sedan,less than 20000,14635,16,400,3,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1530,Dec,3,Saturday,Pontiac,Urban,Monday,Dec,3,Male,Married,49,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14636,2,400,2,more than 30,more than 30,2 to 4,6 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
1531,Nov,4,Saturday,Toyota,Urban,Monday,Dec,2,Male,Single,26,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,14637,16,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1532,Nov,2,Friday,Mazda,Urban,Friday,Nov,3,Female,Single,38,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,14638,10,500,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,2 to 3 years,3 to 4,1996,All Perils,no
1533,Oct,3,Wednesday,Chevrolet,Urban,Thursday,Oct,3,Female,Married,52,Third Party,Sedan - Collision,Sedan,30000 to 39000,14639,9,400,2,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
1534,Oct,3,Monday,Honda,Urban,Wednesday,Dec,3,Male,Married,47,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,14640,9,400,4,more than 30,more than 30,more than 4,more than 7,41 to 50,Yes,No,External,none,no change,1 vehicle,1996,All Perils,no
1535,Oct,1,Monday,Honda,Rural,Tuesday,Oct,1,Male,Married,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14641,16,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1536,Aug,4,Tuesday,Toyota,Urban,Tuesday,Aug,4,Male,Married,64,Policy Holder,Sedan - Liability,Sport,more than 69000,14642,14,400,1,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1537,Jul,5,Sunday,Toyota,Urban,Tuesday,Aug,1,Male,Single,25,Third Party,Sedan - Collision,Sedan,20000 to 29000,14643,7,400,4,more than 30,more than 30,1,5 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision,no
1538,Jul,3,Tuesday,Saturn,Urban,Tuesday,Jul,3,Male,Single,29,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14644,7,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1539,Jul,3,Saturday,Ford,Urban,Monday,Jul,3,Male,Widow,27,Third Party,Sedan - Collision,Sedan,30000 to 39000,14645,3,400,3,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1540,Jul,3,Monday,Toyota,Urban,Friday,Jul,5,Male,Married,44,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14646,7,400,4,more than 30,more than 30,none,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
1541,Jul,2,Sunday,Chevrolet,Urban,Wednesday,Jul,2,Male,Married,39,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,14647,1,400,1,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1542,Jul,2,Saturday,Mazda,Urban,Monday,Jul,2,Male,Married,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14648,6,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1543,Jun,4,Wednesday,Toyota,Urban,Friday,Jul,2,Female,Single,28,Third Party,Sedan - Collision,Sedan,20000 to 29000,14649,2,400,2,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1544,May,5,Tuesday,Mazda,Urban,Thursday,Jun,3,Male,Married,39,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14650,9,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
1545,Sep,3,Monday,Pontiac,Urban,Tuesday,Sep,3,Male,Married,26,Third Party,Sedan - Collision,Sedan,20000 to 29000,14651,14,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1546,May,2,Tuesday,Toyota,Urban,Monday,May,3,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,more than 69000,14652,9,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,1 year,1 vehicle,1996,Collision,no
1547,Apr,4,Thursday,Pontiac,Urban,Friday,Apr,4,Female,Married,26,Policy Holder,Sedan - All Perils,Sedan,less than 20000,14653,10,400,1,more than 30,more than 30,none,5 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1548,Apr,2,Thursday,Honda,Urban,Friday,Apr,2,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,14654,15,400,3,more than 30,more than 30,2 to 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
1549,Mar,3,Thursday,Pontiac,Urban,Friday,May,2,Male,Married,36,Policy Holder,Sedan - All Perils,Sedan,less than 20000,14655,16,400,1,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1550,Mar,3,Friday,Dodge,Urban,Wednesday,Mar,4,Male,Married,33,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,14656,9,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1551,Feb,3,Monday,Toyota,Urban,Friday,Feb,3,Male,Married,37,Third Party,Sedan - Liability,Sport,20000 to 29000,14657,14,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability,no
1552,Dec,5,Friday,Honda,Urban,Wednesday,Nov,1,Male,Single,0,Policy Holder,Sedan - Collision,Sedan,more than 69000,14658,2,400,4,more than 30,more than 30,2 to 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Collision,no
1553,Dec,2,Tuesday,Honda,Urban,Thursday,Dec,3,Female,Married,44,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14659,14,400,3,more than 30,more than 30,more than 4,5 years,36 to 40,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
1554,Sep,3,Monday,Mazda,Urban,Friday,Sep,4,Male,Married,31,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14660,5,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1555,Aug,4,Sunday,Toyota,Rural,Friday,Sep,1,Male,Single,27,Third Party,Sedan - Collision,Sedan,30000 to 39000,14661,10,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,Internal,none,no change,1 vehicle,1996,Collision,no
1556,Aug,4,Tuesday,Pontiac,Urban,Thursday,Aug,4,Male,Single,44,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14662,16,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
1557,Aug,4,Wednesday,Mazda,Urban,Wednesday,Aug,5,Female,Married,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14663,8,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1558,Nov,3,Thursday,Toyota,Urban,Wednesday,Nov,4,Male,Single,26,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,14664,9,700,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1559,Sep,3,Wednesday,Honda,Urban,Wednesday,Sep,3,Male,Married,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14665,15,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1560,Aug,3,Monday,Honda,Urban,Wednesday,Aug,4,Male,Single,29,Policy Holder,Sedan - Collision,Sedan,less than 20000,14666,11,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1561,Aug,3,Monday,Toyota,Urban,Thursday,Sep,1,Male,Married,32,Third Party,Sedan - Liability,Sport,20000 to 29000,14667,8,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1562,Sep,4,Wednesday,Honda,Urban,Thursday,Sep,4,Male,Single,27,Third Party,Sedan - Liability,Sport,30000 to 39000,14668,12,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
1563,Oct,4,Saturday,Ford,Urban,Tuesday,Oct,4,Male,Single,24,Third Party,Sedan - Collision,Sedan,30000 to 39000,14669,15,400,4,more than 30,more than 30,none,5 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision,no
1564,Sep,3,Tuesday,VW,Rural,Thursday,Oct,1,Male,Married,61,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,14670,5,400,4,more than 30,more than 30,none,6 years,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,yes
1565,Dec,2,Friday,VW,Urban,Tuesday,Dec,2,Male,Married,27,Policy Holder,Sedan - Liability,Sport,more than 69000,14671,15,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
1566,May,2,Thursday,Chevrolet,Urban,Monday,Jun,2,Male,Married,69,Third Party,Sedan - All Perils,Sedan,more than 69000,14672,13,400,2,more than 30,more than 30,none,more than 7,over 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1567,Jun,1,Monday,Chevrolet,Urban,Wednesday,Jun,2,Male,Married,32,Third Party,Sedan - All Perils,Sedan,60000 to 69000,14673,6,400,4,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1568,Sep,3,Tuesday,Pontiac,Urban,Thursday,Sep,4,Female,Married,26,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14674,12,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability,no
1569,Sep,5,Saturday,Mazda,Urban,Thursday,Nov,2,Male,Married,28,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,14675,4,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1570,Dec,2,Sunday,Pontiac,Urban,Monday,Dec,2,Male,Married,42,Third Party,Sedan - Liability,Sport,20000 to 29000,14676,12,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
1571,Sep,4,Friday,Chevrolet,Urban,Friday,Sep,4,Female,Married,63,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14677,6,400,3,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,none,no change,1 vehicle,1996,Liability,no
1572,Dec,3,Friday,Toyota,Urban,Tuesday,Jan,1,Male,Married,50,Policy Holder,Sedan - All Perils,Sedan,less than 20000,14678,5,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1573,Mar,2,Friday,Honda,Urban,Friday,Mar,2,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,14679,9,400,3,more than 30,more than 30,2 to 4,new,16 to 17,No,No,Internal,none,no change,3 to 4,1996,Liability,no
1574,May,1,Thursday,Chevrolet,Urban,Monday,Jul,1,Male,Single,27,Third Party,Utility - All Perils,Utility,more than 69000,14680,11,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,4 to 8 years,2 vehicles,1996,All Perils,no
1575,Sep,3,Tuesday,Pontiac,Urban,Tuesday,Oct,2,Male,Married,34,Third Party,Sedan - Collision,Sedan,20000 to 29000,14681,16,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,Yes,No,External,none,no change,1 vehicle,1996,Collision,no
1576,Sep,3,Tuesday,Toyota,Urban,Tuesday,Sep,3,Male,Married,73,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14682,4,400,1,more than 30,more than 30,none,more than 7,over 65,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1577,Jul,2,Thursday,Honda,Urban,Thursday,Jul,2,Male,Married,43,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14683,10,400,4,more than 30,more than 30,more than 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1578,Jul,1,Monday,Mazda,Urban,Monday,Jul,1,Male,Married,61,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,14684,13,400,2,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1579,Nov,2,Wednesday,Honda,Urban,Thursday,Nov,2,Male,Married,60,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,14685,14,400,3,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1580,Sep,3,Wednesday,Mazda,Urban,Friday,Sep,4,Male,Married,30,Policy Holder,Sedan - Collision,Sedan,more than 69000,14686,13,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,yes
1581,Mar,1,Thursday,Toyota,Urban,Friday,Mar,1,Female,Single,51,Third Party,Sedan - Collision,Sedan,less than 20000,14687,9,400,1,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
1582,Apr,3,Saturday,Honda,Urban,Tuesday,Apr,4,Male,Married,45,Third Party,Sedan - Collision,Sedan,20000 to 29000,14688,13,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1583,Apr,3,Saturday,Honda,Urban,Friday,Apr,4,Male,Married,49,Third Party,Sedan - All Perils,Sedan,20000 to 29000,14689,10,500,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,1 to 2,2 to 3 years,1 vehicle,1996,All Perils,no
1584,Sep,5,Thursday,Honda,Urban,Tuesday,Oct,1,Male,Married,54,Third Party,Sedan - Collision,Sedan,20000 to 29000,14690,11,400,3,more than 30,more than 30,2 to 4,7 years,41 to 50,Yes,No,External,none,no change,1 vehicle,1996,Collision,no
1585,Dec,1,Sunday,Pontiac,Urban,Monday,Dec,1,Male,Married,30,Policy Holder,Sedan - Liability,Sport,20000 to 29000,14691,2,400,2,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1586,Dec,1,Monday,Chevrolet,Urban,Tuesday,Dec,1,Male,Married,39,Third Party,Sedan - Collision,Sedan,30000 to 39000,14692,15,400,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
