rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
1054,Mar,5,Tuesday,Chevrolet,Rural,Wednesday,Mar,5,Male,Single,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11847,16,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1055,Mar,3,Friday,Accura,Urban,Tuesday,Mar,4,Male,Married,43,Third Party,Sedan - All Perils,Sedan,more than 69000,11848,14,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1056,Mar,2,Saturday,Pontiac,Urban,Monday,Mar,2,Male,Single,28,Third Party,Sedan - Collision,Sedan,20000 to 29000,11849,10,400,3,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
1057,Jul,4,Monday,Accura,Urban,Tuesday,Aug,1,Male,Married,32,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,11850,1,400,4,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,3 to 4,1996,All Perils,no
1058,Nov,2,Sunday,Pontiac,Urban,Tuesday,Nov,3,Female,Single,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11851,1,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1059,Oct,5,Saturday,Pontiac,Urban,Monday,Oct,5,Male,Married,46,Third Party,Sedan - All Perils,Sedan,30000 to 39000,11852,13,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1060,Mar,4,Wednesday,Pontiac,Urban,Thursday,Apr,2,Male,Married,35,Policy Holder,Sedan - Liability,Sport,more than 69000,11853,4,400,3,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1061,Mar,3,Wednesday,Accura,Rural,Wednesday,Mar,4,Male,Married,39,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,11854,2,400,2,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1062,May,1,Sunday,Pontiac,Rural,Monday,May,2,Male,Married,31,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11855,5,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1063,Apr,5,Thursday,Toyota,Urban,Thursday,May,1,Female,Single,27,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11856,1,400,4,more than 30,more than 30,1,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1064,Apr,4,Saturday,Toyota,Urban,Monday,Apr,4,Female,Married,43,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11857,3,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
1065,Apr,3,Friday,Chevrolet,Urban,Friday,Apr,3,Male,Married,33,Policy Holder,Sedan - Liability,Sport,40000 to 59000,11858,6,400,4,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
1066,Jun,3,Friday,Mazda,Urban,Friday,Sep,1,Male,Married,51,Policy Holder,Utility - All Perils,Utility,more than 69000,11859,2,400,4,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1067,Jun,2,Monday,Honda,Urban,Tuesday,Jun,4,Male,Married,26,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11860,11,400,4,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1068,Jul,5,Sunday,Chevrolet,Urban,Monday,Aug,1,Male,Married,52,Third Party,Sedan - All Perils,Sedan,more than 69000,11861,5,400,4,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1069,Oct,3,Wednesday,Toyota,Urban,Wednesday,Oct,3,Male,Married,62,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11862,12,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
1070,Oct,1,Sunday,Pontiac,Urban,Tuesday,Oct,1,Male,Married,29,Third Party,Sedan - Collision,Sedan,less than 20000,11863,16,400,3,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1071,Sep,2,Monday,Mazda,Urban,Monday,Sep,2,Male,Married,30,Policy Holder,Sedan - Liability,Sport,more than 69000,11864,8,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1072,Oct,5,Monday,Pontiac,Urban,Monday,Nov,5,Male,Married,48,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11865,3,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
1073,Mar,4,Friday,Toyota,Urban,Monday,Mar,4,Male,Married,32,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11866,5,400,4,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,3 to 5,4 to 8 years,2 vehicles,1996,Collision,no
1074,Apr,1,Sunday,Mazda,Urban,Monday,Apr,1,Male,Married,64,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11867,14,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1075,Mar,4,Sunday,Toyota,Urban,Friday,Mar,5,Male,Married,35,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11868,6,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1076,May,3,Sunday,Chevrolet,Urban,Friday,May,3,Male,Single,28,Policy Holder,Sedan - All Perils,Sedan,more than 69000,11869,12,400,1,more than 30,more than 30,2 to 4,4 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1077,Jun,3,Monday,Toyota,Urban,Tuesday,Jun,3,Male,Married,36,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11870,4,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
1078,Jun,1,Monday,Honda,Urban,Friday,Jun,3,Male,Single,32,Policy Holder,Sedan - Collision,Sedan,more than 69000,11871,13,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,Yes,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
1079,Apr,4,Thursday,Toyota,Urban,Tuesday,May,1,Male,Single,46,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11872,2,400,2,more than 30,more than 30,more than 4,6 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,yes
1080,Aug,4,Thursday,Pontiac,Urban,Monday,Aug,5,Male,Married,46,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11873,16,400,2,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
1081,Oct,4,Friday,Chevrolet,Urban,Friday,Oct,4,Male,Married,36,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11874,10,700,2,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
1082,Jan,4,Monday,Pontiac,Urban,Monday,Jan,4,Male,Married,55,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11875,14,400,1,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
1083,May,3,Monday,Pontiac,Rural,Wednesday,May,3,Male,Married,26,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11876,10,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
1084,May,2,Friday,Toyota,Urban,Tuesday,Jun,2,Male,Married,52,Policy Holder,Sedan - All Perils,Sedan,less than 20000,11877,1,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1085,May,1,Thursday,Honda,Rural,Monday,May,2,Male,Single,0,Policy Holder,Sedan - Collision,Sedan,more than 69000,11878,11,400,2,more than 30,more than 30,1,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Collision,no
1086,Jun,4,Sunday,Honda,Urban,Monday,Jun,4,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,11879,13,400,4,more than 30,more than 30,more than 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
1087,Jun,1,Friday,Honda,Urban,Wednesday,Jun,2,Male,Married,52,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11880,4,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
1088,Nov,2,Tuesday,Honda,Urban,Tuesday,Nov,3,Female,Single,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11881,13,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1089,Apr,4,Monday,Toyota,Urban,Monday,Apr,4,Female,Married,31,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11882,3,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1090,Jan,3,Saturday,Mazda,Urban,Tuesday,Jan,3,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,11883,2,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
1091,Jan,3,Saturday,Pontiac,Urban,Monday,Jan,4,Male,Married,62,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11884,6,500,1,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,none,2 to 3 years,1 vehicle,1996,Liability,no
1092,May,2,Thursday,Honda,Urban,Thursday,May,2,Male,Single,28,Policy Holder,Sport - Collision,Sport,more than 69000,11885,6,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
1093,Jun,4,Saturday,Toyota,Urban,Tuesday,Jun,4,Male,Married,42,Third Party,Sedan - All Perils,Sedan,less than 20000,11886,12,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1094,Jun,3,Friday,Mazda,Urban,Friday,Jun,3,Male,Married,33,Third Party,Sport - Collision,Sport,more than 69000,11887,5,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1996,Collision,no
1095,Aug,3,Friday,Chevrolet,Urban,Tuesday,Sep,1,Male,Single,32,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11888,1,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
1096,Oct,5,Tuesday,Toyota,Urban,Tuesday,Oct,5,Male,Single,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11889,11,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1097,Nov,4,Sunday,Pontiac,Urban,Friday,Dec,1,Male,Married,42,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,11890,7,400,1,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1098,Nov,2,Tuesday,Mazda,Urban,Thursday,Nov,2,Male,Married,55,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11891,1,400,3,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,none,no change,3 to 4,1996,Liability,no
1099,Apr,4,Wednesday,Toyota,Urban,Monday,May,2,Male,Married,47,Third Party,Sedan - Collision,Sedan,30000 to 39000,11892,13,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
1100,Mar,3,Monday,Honda,Urban,Wednesday,Mar,3,Male,Married,63,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11893,7,400,4,more than 30,more than 30,more than 4,7 years,51 to 65,No,No,External,none,no change,1 vehicle,1996,Liability,no
1101,Jul,1,Tuesday,Honda,Urban,Tuesday,Jul,2,Male,Married,34,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11894,1,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1102,Jun,4,Thursday,Toyota,Urban,Thursday,Jun,4,Male,Married,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11895,3,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1103,Sep,1,Tuesday,Chevrolet,Urban,Tuesday,Sep,1,Male,Married,48,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,11896,5,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
1104,Sep,1,Saturday,Pontiac,Urban,Thursday,Sep,2,Female,Married,45,Third Party,Sedan - Collision,Sedan,20000 to 29000,11897,14,400,1,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1105,Nov,3,Thursday,Chevrolet,Urban,Wednesday,Dec,4,Female,Married,32,Third Party,Sedan - Collision,Sedan,20000 to 29000,11898,11,400,4,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1106,Apr,5,Saturday,Pontiac,Urban,Thursday,May,1,Male,Single,35,Policy Holder,Sedan - All Perils,Sedan,less than 20000,11899,9,400,3,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,yes
1107,Apr,5,Saturday,Honda,Urban,Monday,Sep,3,Female,Single,45,Third Party,Sedan - Collision,Sedan,20000 to 29000,11900,12,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
1108,Apr,5,Saturday,BMW,Urban,Tuesday,May,2,Female,Married,44,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11901,15,400,2,more than 30,more than 30,2 to 4,5 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,yes
1109,Apr,5,Saturday,Honda,Urban,Friday,May,1,Male,Married,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11902,10,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,yes
1110,Sep,3,Tuesday,Pontiac,Urban,Friday,Oct,4,Male,Married,38,Third Party,Sedan - All Perils,Sedan,20000 to 29000,11903,11,400,4,more than 30,more than 30,1,more than 7,36 to 40,Yes,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
1111,Sep,1,Monday,VW,Urban,Monday,Sep,2,Male,Married,29,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11904,8,400,2,more than 30,more than 30,1,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
1112,Dec,5,Thursday,Pontiac,Urban,Thursday,Dec,5,Male,Married,52,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11905,14,400,2,more than 30,more than 30,2 to 4,6 years,41 to 50,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability,no
1113,Mar,5,Thursday,Dodge,Urban,Monday,Apr,1,Male,Married,37,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11906,15,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
1114,Apr,1,Saturday,Honda,Urban,Thursday,Apr,2,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,11907,9,400,1,more than 30,more than 30,2 to 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
1115,Mar,3,Wednesday,Pontiac,Urban,Monday,Mar,4,Male,Married,39,Policy Holder,Utility - Liability,Utility,40000 to 59000,11908,16,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
1116,Mar,1,Saturday,Honda,Urban,Monday,Mar,1,Male,Married,52,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11909,4,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
1117,Apr,5,Sunday,Pontiac,Urban,Friday,May,3,Male,Married,58,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11910,14,400,2,more than 30,more than 30,1,7 years,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,yes
1118,Feb,3,Monday,Chevrolet,Urban,Monday,Feb,3,Female,Single,37,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11911,5,400,4,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
1119,Feb,3,Monday,Pontiac,Urban,Friday,Feb,4,Male,Married,30,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11912,1,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,Internal,3 to 5,no change,1 vehicle,1996,Liability,no
1120,Aug,2,Friday,Toyota,Urban,Tuesday,Sep,1,Male,Single,33,Third Party,Sedan - Liability,Sport,20000 to 29000,11913,10,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1121,Sep,5,Saturday,Pontiac,Urban,Tuesday,Oct,1,Female,Married,54,Third Party,Sedan - All Perils,Sedan,less than 20000,11914,1,400,2,more than 30,more than 30,1,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1122,May,1,Monday,Honda,Urban,Tuesday,May,1,Male,Married,39,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11915,5,400,4,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,yes
1123,Feb,1,Friday,Pontiac,Urban,Monday,Feb,1,Male,Married,45,Policy Holder,Utility - All Perils,Utility,more than 69000,11916,4,400,4,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
1124,Feb,1,Saturday,Toyota,Urban,Tuesday,Feb,4,Female,Single,27,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11917,6,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
1125,Nov,3,Tuesday,Toyota,Urban,Thursday,Feb,2,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11918,13,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1126,May,1,Monday,Ford,Urban,Friday,May,4,Male,Married,58,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11919,1,400,4,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,yes
1127,Jul,2,Wednesday,Pontiac,Urban,Friday,Jul,3,Male,Married,46,Third Party,Sedan - All Perils,Sedan,less than 20000,11920,15,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
1128,Aug,1,Sunday,Honda,Rural,Friday,Feb,2,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,11921,14,400,3,more than 30,more than 30,2 to 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
1129,Dec,5,Thursday,Accura,Rural,Wednesday,Feb,4,Male,Married,46,Third Party,Utility - All Perils,Utility,more than 69000,11922,15,400,1,none,more than 30,1,5 years,41 to 50,No,No,External,none,1 year,1 vehicle,1996,All Perils,no
1130,Jan,1,Monday,Toyota,Urban,Tuesday,Jan,1,Male,Single,25,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11923,16,400,2,more than 30,more than 30,1,5 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1131,Jan,1,Tuesday,Toyota,Urban,Tuesday,Jan,1,Male,Married,57,Third Party,Sedan - All Perils,Sedan,20000 to 29000,11924,5,400,3,more than 30,more than 30,none,6 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1132,Jan,3,Tuesday,Pontiac,Urban,Monday,Jan,4,Male,Married,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11925,15,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
1133,Jan,3,Tuesday,Toyota,Urban,Wednesday,Jan,4,Male,Married,31,Policy Holder,Sedan - All Perils,Sedan,more than 69000,11926,16,400,3,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
1134,May,2,Monday,Pontiac,Urban,Tuesday,May,2,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11927,12,400,2,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1135,May,2,Saturday,Pontiac,Urban,Tuesday,May,2,Male,Married,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11928,3,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
1136,Apr,3,Monday,VW,Rural,Tuesday,Apr,3,Male,Married,61,Policy Holder,Sedan - Collision,Sedan,more than 69000,11929,16,400,4,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,more than 5,4 to 8 years,2 vehicles,1996,Collision,no
1137,Jan,2,Monday,Honda,Urban,Thursday,Jan,2,Male,Married,63,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,11930,12,400,4,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
